ranker,sigma,n,rel_size,count4,latency_1,loop_1,stream_1,latency_3,loop_3,stream_3,latency_6,loop_6,stream_6,latency_12,loop_12,stream_12,latency_24,loop_24,stream_24,latency_48,loop_48,stream_48,latency_96,loop_96,stream_96,latency_192,loop_192,stream_192
"CondensedTextWithRankSupport<i64, Block512>",4,33554432,1.064,0,31.19724,10.68867,11.72940,10.15339,3.57533,3.91773,5.27950,1.78733,1.95663,2.60851,0.85506,0.98768,1.21757,0.40238,0.49506,0.58725,0.21218,0.25995,0.33134,0.13280,0.16306,0.18466,0.10767,0.14234
"Ranker<QuadBlock64, ShiftSB, SimdCount11B>",4,33554432,2.000,1,31.16474,5.04918,2.74454,10.45063,1.71622,0.96867,5.22361,0.85550,0.47456,2.51756,0.33170,0.21468,1.12121,0.15087,0.10490,0.54099,0.07957,0.06017,0.27052,0.05079,0.04271,0.14355,0.05323,0.04176
"Ranker<QuadBlock64, ShiftSB, SimdCount11B>",4,33554432,2.000,0,24.09625,6.06852,3.22364,8.19330,1.99803,1.10319,4.05995,0.98609,0.55695,1.90676,0.41530,0.25345,0.85144,0.18280,0.12499,0.41166,0.09125,0.06923,0.20740,0.05643,0.04378,0.11677,0.05377,0.04419
"Ranker<QuadBlock24_8, ShiftSB, SimdCount11B>",4,33554432,1.333,1,30.62561,5.47337,4.00016,10.29536,1.87021,1.33834,5.13935,0.90968,0.66747,2.51566,0.39174,0.32922,1.17284,0.18492,0.16506,0.57406,0.09736,0.09124,0.28845,0.06165,0.06011,0.15251,0.06603,0.05962
"Ranker<QuadBlock24_8, ShiftSB, SimdCount11B>",4,33554432,1.333,0,23.15768,6.65323,4.28661,7.88806,2.17306,1.44259,3.93183,1.06287,0.71817,1.89271,0.46890,0.35435,0.88132,0.22444,0.17857,0.43272,0.11306,0.09493,0.21920,0.06884,0.06150,0.12317,0.06677,0.05900
"Ranker<QuadBlock16, ShiftSB, NoCount>",4,33554432,1.144,1,30.14886,6.67668,4.26086,10.14562,2.18467,1.44232,5.05794,1.10128,0.71270,2.48332,0.50977,0.35586,1.17873,0.23877,0.17856,0.58134,0.12163,0.10086,0.29012,0.07733,0.06671,0.15853,0.07924,0.06850
"Ranker<QuadBlock16, ShiftSB, NoCount>",4,33554432,1.144,0,23.42612,7.61072,5.00404,7.85922,2.53864,1.72727,3.93310,1.27794,0.85273,1.91656,0.59724,0.42715,0.90636,0.28110,0.21270,0.44713,0.13923,0.11052,0.22656,0.08280,0.06878,0.13184,0.07964,0.06988
"RSNarrow",2,134217728,1.250,0,26.60725,6.57385,3.44560,8.86949,2.22248,1.18105,4.41813,1.07151,0.58673,2.10857,0.43553,0.25962,0.90810,0.18164,0.12230,0.42923,0.08980,0.06779,0.21579,0.05531,0.04407,0.12111,0.05130,0.04433
"RSWide",2,134217728,1.031,0,29.73117,7.88151,5.00528,9.92939,2.53631,1.70135,4.96490,1.26199,0.84568,2.41678,0.53468,0.40730,1.06814,0.23607,0.20228,0.51088,0.12092,0.11006,0.25923,0.07626,0.06947,0.14492,0.07265,0.06470
"CondensedTextWithRankSupport<i64>",2,134217728,1.502,0,27.78033,6.52808,5.39758,9.34367,2.22013,1.82402,4.66794,1.09377,0.90903,2.20991,0.42705,0.43700,0.90963,0.17548,0.21642,0.43755,0.08982,0.11441,0.21795,0.05507,0.07108,0.12131,0.05257,0.07074
"CondensedTextWithRankSupport<i64, Block512>",2,134217728,1.064,0,30.27920,7.68306,6.23702,10.07965,2.60541,2.09887,5.03728,1.29204,1.04533,2.44056,0.53016,0.51076,1.06663,0.23383,0.25386,0.51202,0.11998,0.13997,0.26142,0.07707,0.08962,0.14549,0.07332,0.09520
"RankSelect101111",2,134217728,1.031,0,25.52065,10.94736,10.67448,8.53822,3.64560,3.58855,4.22941,1.83956,1.79102,2.02778,0.83440,0.84132,0.89680,0.38236,0.39948,0.43177,0.19023,0.20710,0.24559,0.11519,0.12480,0.13923,0.08918,0.10176
"Rank9",2,134217728,1.250,0,24.82833,5.39191,3.01502,8.52211,1.81763,1.00584,4.24781,0.88236,0.49462,2.01712,0.35061,0.21528,0.86177,0.15552,0.10270,0.41239,0.07828,0.05791,0.20907,0.04998,0.04036,0.11435,0.04501,0.04198
"RankSmall<2, 9>",2,134217728,1.188,0,25.47961,6.04762,3.63957,8.53935,1.96096,1.20185,4.25107,1.02128,0.60159,2.02830,0.39609,0.27342,0.87242,0.17815,0.13920,0.41991,0.08843,0.07292,0.21168,0.05397,0.04810,0.11731,0.04937,0.04655
"RankSmall<1, 9>",2,134217728,1.125,0,25.18956,8.03749,5.76608,8.45016,2.70227,1.91812,4.15854,1.35459,0.95927,1.97409,0.56790,0.47232,0.84913,0.24974,0.23573,0.40920,0.12415,0.12458,0.21575,0.07941,0.07808,0.12166,0.06275,0.06105
"RankSmall<1, 10>",2,134217728,1.063,0,25.70411,10.76656,9.18620,8.69649,3.61413,3.06109,4.32348,1.79431,1.52947,2.05153,0.80786,0.73124,0.88652,0.36676,0.36218,0.42012,0.18272,0.18684,0.23093,0.11463,0.11359,0.13335,0.08688,0.08908
"RankSmall<1, 11>",2,134217728,1.031,0,27.29938,12.98814,11.66034,9.41633,4.30699,3.87127,4.67541,2.13850,1.93040,2.27395,1.01051,0.92623,0.93320,0.44573,0.43701,0.43777,0.22187,0.22304,0.24848,0.13370,0.13546,0.14281,0.10542,0.10911
"RankSmall<3, 13>",2,134217728,1.016,0,23.83273,14.81312,14.68684,8.07990,5.10029,4.91055,4.04363,2.54599,2.43692,2.01090,1.28177,1.20377,0.96850,0.62246,0.58703,0.48141,0.31804,0.29145,0.27219,0.19082,0.18143,0.18086,0.15660,0.15961
"Ranker<BinaryBlock64x2>",2,134217728,1.333,0,30.78798,5.33193,3.25296,10.26439,1.78336,1.08855,5.15753,0.88307,0.55303,2.50458,0.35632,0.24172,1.03334,0.14186,0.11835,0.48824,0.07233,0.06257,0.24442,0.04402,0.04055,0.12719,0.04366,0.04037
"Ranker<BinaryBlock32x2>",2,134217728,1.143,0,29.36492,6.03802,3.36546,9.83797,2.09405,1.14148,4.90135,1.05385,0.56365,2.36321,0.40402,0.26573,1.03104,0.18006,0.12609,0.48855,0.08654,0.06943,0.24481,0.05446,0.04487,0.12975,0.05201,0.04401
"Ranker<BinaryBlock16x2>",2,134217728,1.067,0,28.22226,5.40753,3.46571,9.59487,1.85931,1.18131,4.79600,0.91434,0.57776,2.32950,0.36295,0.28072,1.01336,0.17026,0.13534,0.48484,0.08197,0.07429,0.24351,0.05103,0.04774,0.12900,0.04899,0.04832
"Ranker<BinaryBlock16>",2,134217728,1.033,0,29.14829,5.52828,3.85508,9.76406,1.89853,1.28207,4.88832,0.97022,0.63883,2.34387,0.39135,0.30528,1.10974,0.18109,0.15161,0.49831,0.08932,0.08274,0.24973,0.05679,0.05307,0.13188,0.05496,0.05382
"Ranker<BinaryBlock16Spider>",2,134217728,1.033,0,25.71045,12.87313,10.39187,8.63848,4.26611,3.46120,4.30243,2.13254,1.73328,2.07644,1.00480,0.87695,0.89298,0.46172,0.44320,0.43072,0.22799,0.22384,0.23889,0.13559,0.13758,0.13371,0.09649,0.09861
"RSQVector<RSSupportPlain>",4,67108864,1.125,1,34.56798,33.60179,14.49857,11.56044,11.21790,4.83751,5.76754,5.63041,2.42810,2.81584,2.72581,1.22230,1.22973,1.20402,0.61340,0.58822,0.57857,0.31457,0.31915,0.31299,0.18927,0.23402,0.23194,0.18168
"RSQVector<RSSupportPlain>",4,67108864,1.125,0,28.58533,15.26487,7.47064,9.56172,5.09523,2.50257,4.78337,2.54565,1.24731,2.30299,1.18456,0.60739,1.00717,0.53309,0.30567,0.48278,0.25279,0.15670,0.24683,0.13889,0.09505,0.17407,0.12655,0.09466
"RSQVector<RSSupportPlain<512>>",4,67108864,1.063,1,47.71833,47.75377,30.03817,16.01065,15.76733,10.00996,7.92736,7.92744,5.02300,4.01632,3.91117,2.53114,1.72663,1.72210,1.27115,0.81927,0.81338,0.64148,0.44892,0.44609,0.38065,0.37874,0.37716,0.36820
"RSQVector<RSSupportPlain<512>>",4,67108864,1.063,0,32.15754,21.20538,12.54998,10.76861,6.99665,4.18390,5.42344,3.51882,2.09118,2.65451,1.70086,1.04295,1.15798,0.75256,0.52888,0.54127,0.35800,0.27430,0.29062,0.20866,0.16545,0.19500,0.18180,0.15744
"FlatTextWithRankSupport<i64>",4,67108864,2.669,1,59.46699,8.28223,8.40006,20.01683,2.61979,2.74723,10.14592,1.40763,1.39743,5.11088,0.48714,0.56040,1.40854,0.17650,0.25022,0.55992,0.08653,0.13286,0.26886,0.05447,0.08189,0.14406,0.05037,0.07473
"FlatTextWithRankSupport<i64>",4,67108864,2.669,0,41.16073,10.01900,4.97167,14.03899,3.26634,1.66365,6.97884,1.63538,0.83547,3.48350,0.63947,0.38537,1.05495,0.22176,0.18738,0.44622,0.09851,0.10116,0.22070,0.05822,0.06314,0.11675,0.05506,0.06344
"FlatTextWithRankSupport<i64, Block512>",4,67108864,2.066,1,45.58714,17.53488,10.65373,15.30913,5.82650,3.53309,7.75508,2.92514,1.77380,3.85284,1.36159,0.89069,1.53872,0.56748,0.44740,0.70263,0.29390,0.25783,0.38242,0.18286,0.17874,0.24314,0.18091,0.19116
"FlatTextWithRankSupport<i64, Block512>",4,67108864,2.066,0,43.72742,9.24143,5.18482,14.52090,3.17952,1.72404,7.31285,1.60193,0.87985,3.60185,0.60232,0.41695,1.30318,0.23497,0.20467,0.57800,0.11699,0.11569,0.28599,0.07212,0.07395,0.15492,0.07024,0.07775
"CondensedTextWithRankSupport<i64>",4,67108864,1.502,1,30.70482,17.51722,10.59207,10.23712,5.84505,3.52851,5.12705,2.88401,1.76615,2.46304,1.32090,0.88166,1.01080,0.55240,0.48275,0.47213,0.26384,0.25234,0.26629,0.16309,0.15547,0.15614,0.14462,0.14315
"CondensedTextWithRankSupport<i64>",4,67108864,1.502,0,28.25101,9.65005,6.33338,9.45127,3.21484,2.10825,4.74314,1.58701,1.06334,2.27894,0.64882,0.51128,0.93078,0.26597,0.25435,0.43867,0.12680,0.13379,0.22104,0.07522,0.08251,0.12722,0.06881,0.08431
"CondensedTextWithRankSupport<i64, Block512>",4,67108864,1.064,1,38.69863,18.84409,12.59904,13.07342,6.28626,4.20068,6.46904,3.08198,2.10941,3.22915,1.45690,1.05634,1.34943,0.61978,0.52847,0.62546,0.31425,0.28416,0.34487,0.18928,0.17913,0.19811,0.17343,0.18266
"CondensedTextWithRankSupport<i64, Block512>",4,67108864,1.064,0,36.64653,12.36887,11.80398,12.55339,4.11305,3.93191,6.35884,2.01124,1.96886,3.12136,0.95458,0.98861,1.31123,0.42124,0.49931,0.60960,0.22057,0.26064,0.35400,0.13496,0.16374,0.18882,0.10947,0.14361
"Ranker<QuadBlock64, ShiftSB, SimdCount11B>",4,67108864,2.000,1,41.70509,6.92364,3.33436,14.01601,2.44598,1.06995,7.04293,1.21947,0.55127,3.51920,0.46674,0.23560,1.27304,0.16848,0.10959,0.56080,0.08474,0.06157,0.28061,0.05230,0.04364,0.15050,0.05408,0.04145
"Ranker<QuadBlock64, ShiftSB, SimdCount11B>",4,67108864,2.000,0,33.37440,8.77490,3.51687,11.07832,2.87665,1.27240,5.64388,1.48227,0.62521,2.68563,0.51797,0.27561,0.95050,0.20533,0.12860,0.43021,0.09581,0.07016,0.21653,0.05947,0.04445,0.12233,0.05527,0.04419
"Ranker<QuadBlock24_8, ShiftSB, SimdCount11B>",4,67108864,1.333,1,36.94429,7.24143,4.20368,12.29752,2.36988,1.41437,6.14914,1.17243,0.70428,3.00169,0.45624,0.33637,1.25648,0.19634,0.16635,0.58860,0.10054,0.09153,0.29203,0.06264,0.06000,0.15362,0.06669,0.05979
"Ranker<QuadBlock24_8, ShiftSB, SimdCount11B>",4,67108864,1.333,0,28.52995,8.18294,4.42423,9.51223,2.73807,1.49299,4.76226,1.37477,0.75587,2.25420,0.53307,0.36088,0.93602,0.23078,0.17949,0.44262,0.11471,0.09632,0.22279,0.06927,0.06148,0.12505,0.06701,0.05901
"Ranker<QuadBlock16, ShiftSB, NoCount>",4,67108864,1.144,1,35.72544,8.11753,4.41470,11.93428,2.71625,1.50457,5.99185,1.33382,0.75615,2.93036,0.54715,0.36180,1.26599,0.25030,0.17894,0.60151,0.12598,0.10195,0.29908,0.07914,0.06780,0.16304,0.08169,0.07072
"Ranker<QuadBlock16, ShiftSB, NoCount>",4,67108864,1.144,0,28.31868,9.22793,5.29591,9.50176,3.03542,1.77297,4.74328,1.52725,0.88599,2.25445,0.64893,0.44547,0.97467,0.29428,0.22152,0.46501,0.14474,0.11517,0.23447,0.08652,0.07153,0.13683,0.08315,0.07443
"RSNarrow",2,268435456,1.250,0,39.20097,9.86546,4.20292,13.12858,3.29611,1.41346,6.51303,1.59538,0.69927,3.17142,0.61876,0.28121,1.00533,0.21256,0.12939,0.44811,0.10333,0.07083,0.22073,0.05785,0.04497,0.12270,0.05297,0.04547
"RSWide",2,268435456,1.031,0,40.64590,10.56162,5.26108,13.42593,3.53729,1.78870,6.76093,1.78686,0.90655,3.39110,0.75290,0.41848,1.18117,0.26653,0.20474,0.53466,0.12949,0.11231,0.26710,0.07861,0.06983,0.14794,0.07405,0.06499
"CondensedTextWithRankSupport<i64>",2,268435456,1.502,0,44.21116,10.75115,5.94731,14.70829,3.56629,2.01272,7.40868,1.78784,1.00252,3.68797,0.73132,0.45498,1.07328,0.23183,0.22134,0.46037,0.09466,0.11664,0.22495,0.05724,0.07208,0.12728,0.05605,0.07364
"CondensedTextWithRankSupport<i64, Block512>",2,268435456,1.064,0,41.04626,11.17919,6.50090,13.79814,3.71560,2.18565,6.92068,1.85374,1.09453,3.45445,0.80311,0.51892,1.18092,0.27519,0.25696,0.53129,0.12854,0.14079,0.26896,0.08016,0.08992,0.14921,0.07506,0.09566
"RankSelect101111",2,268435456,1.031,0,34.22616,13.90199,10.77231,11.45635,4.66687,3.62390,5.72241,2.35826,1.80063,2.77651,1.04778,0.84401,0.96027,0.41771,0.40035,0.43886,0.19316,0.20441,0.24439,0.11980,0.12496,0.14362,0.08953,0.10064
"Rank9",2,268435456,1.250,0,36.19007,7.94618,3.72110,12.31333,2.79491,1.30639,6.17379,1.27044,0.63702,3.02645,0.53268,0.26252,0.97633,0.18395,0.11403,0.43409,0.08164,0.06150,0.21257,0.05123,0.04182,0.11550,0.04592,0.04321
"RankSmall<2, 9>",2,268435456,1.188,0,35.99912,9.09559,4.24626,12.18822,2.81455,1.39161,6.11188,1.41488,0.68906,3.01692,0.59656,0.30470,0.98914,0.21136,0.14700,0.44170,0.09596,0.07535,0.21805,0.05759,0.04936,0.11958,0.05051,0.04708
"RankSmall<1, 9>",2,268435456,1.125,0,35.24938,11.39703,5.99433,11.87149,3.85537,2.01162,5.94382,1.89194,1.01352,2.93134,0.84714,0.48404,0.96609,0.29366,0.23807,0.43343,0.13533,0.12681,0.22462,0.08184,0.07862,0.12921,0.06427,0.06175
"RankSmall<1, 10>",2,268435456,1.063,0,37.20267,14.26843,10.02489,12.61058,4.71358,3.35924,6.33629,2.39118,1.68768,3.11542,1.12928,0.77828,1.02030,0.41425,0.36993,0.45437,0.19495,0.18959,0.24018,0.11919,0.11589,0.13736,0.08891,0.08916
"RankSmall<1, 11>",2,268435456,1.031,0,37.35921,16.32157,11.67490,12.72902,5.64632,3.88770,6.35944,2.77215,1.95642,3.14156,1.28895,0.92019,1.04358,0.49890,0.43572,0.46564,0.23228,0.22168,0.25391,0.14181,0.13476,0.14685,0.10665,0.10738
"RankSmall<3, 13>",2,268435456,1.016,0,34.36725,19.74187,17.59724,11.64799,6.57336,5.91589,5.76478,3.30517,2.95148,2.87751,1.67698,1.40757,1.12581,0.69040,0.62234,0.51040,0.32522,0.30830,0.28477,0.19334,0.18610,0.17981,0.15401,0.15738
"Ranker<BinaryBlock64x2>",2,268435456,1.333,0,45.78018,8.58115,3.59880,15.60168,2.88913,1.29253,7.86125,1.38371,0.65373,3.90142,0.54872,0.28271,1.21375,0.18202,0.12780,0.51701,0.08088,0.06652,0.25541,0.04692,0.04171,0.13086,0.04471,0.04050
"Ranker<BinaryBlock32x2>",2,268435456,1.143,0,41.60910,9.19024,3.64508,14.17634,3.11182,1.32388,7.04762,1.53913,0.65314,3.49269,0.59741,0.28747,1.17003,0.21981,0.13623,0.51512,0.09702,0.07140,0.25525,0.05612,0.04523,0.13393,0.05340,0.04444
"Ranker<BinaryBlock16x2>",2,268435456,1.067,0,39.83638,8.22658,3.99637,13.41400,2.67511,1.34289,6.74391,1.32378,0.66553,3.33156,0.52315,0.30034,1.14702,0.19971,0.14054,0.51175,0.08955,0.07611,0.25447,0.05352,0.04857,0.13327,0.05054,0.04900
"Ranker<BinaryBlock16>",2,268435456,1.033,0,39.79193,8.43936,4.27327,13.36403,2.83854,1.42743,6.72767,1.41507,0.71657,3.32300,0.56985,0.32938,1.17105,0.21189,0.15716,0.52594,0.09796,0.08546,0.25986,0.05990,0.05477,0.13586,0.05674,0.05522
"Ranker<BinaryBlock16Spider>",2,268435456,1.033,0,35.62040,15.60943,10.42932,11.86646,5.19930,3.48128,6.01498,2.58705,1.74070,2.92789,1.21390,0.87875,1.00997,0.49074,0.44301,0.45360,0.23458,0.23001,0.24688,0.14421,0.13824,0.13746,0.09818,0.09933
"RSQVector<RSSupportPlain>",4,134217728,1.125,1,47.94782,45.66613,14.58709,15.95857,15.35331,4.86400,8.03343,7.73204,2.43880,3.99985,3.73273,1.22350,1.39511,1.35688,0.61382,0.61180,0.60260,0.31511,0.32808,0.32247,0.18957,0.24016,0.24058,0.18265
"RSQVector<RSSupportPlain>",4,134217728,1.125,0,40.20396,20.60097,7.76751,13.36834,6.86872,2.58626,6.82195,3.40449,1.29826,3.40497,1.56923,0.61730,1.12667,0.56593,0.30783,0.50538,0.26637,0.15777,0.25609,0.14837,0.09536,0.18091,0.13094,0.09552
"RSQVector<RSSupportPlain<512>>",4,134217728,1.063,1,66.73282,66.33717,30.05439,22.33030,22.11037,10.02345,11.21852,11.13167,5.03157,5.64748,5.52521,2.53467,2.00872,1.99639,1.27218,0.86899,0.86400,0.64263,0.46935,0.45633,0.38207,0.38442,0.38297,0.37054
"RSQVector<RSSupportPlain<512>>",4,134217728,1.063,0,46.25487,28.58154,12.66959,15.51338,9.52696,4.22345,7.78104,4.80771,2.11587,3.89458,2.28196,1.04662,1.34240,0.85028,0.52539,0.57666,0.37780,0.27518,0.30777,0.22058,0.16615,0.20047,0.18641,0.15816
"FlatTextWithRankSupport<i64>",4,134217728,2.669,1,99.23723,13.82038,12.49460,33.87759,4.73317,4.24920,17.07000,2.37586,2.13147,8.65282,1.12266,0.95409,2.59597,0.47101,0.40424,0.87822,0.20301,0.18031,0.36867,0.10148,0.10378,0.18511,0.07808,0.08829
"FlatTextWithRankSupport<i64>",4,134217728,2.669,0,79.55478,16.36250,5.72873,26.62431,5.45993,1.91483,13.67041,2.75659,0.99100,6.84331,1.30950,0.45265,1.80268,0.52111,0.22037,0.66471,0.21034,0.11291,0.28820,0.10139,0.07086,0.14717,0.08156,0.06743
"FlatTextWithRankSupport<i64, Block512>",4,134217728,2.066,1,71.22847,24.96164,11.21576,23.75821,8.28508,3.71875,11.97899,4.24726,1.89513,6.07503,1.99224,0.90988,1.97215,0.71005,0.44187,0.78694,0.33667,0.25564,0.41672,0.19397,0.17886,0.25728,0.19443,0.19709
"FlatTextWithRankSupport<i64, Block512>",4,134217728,2.066,0,72.68876,14.88570,5.70181,25.17536,4.53325,1.94058,12.65131,2.44341,0.97668,6.40672,1.15582,0.45207,1.76274,0.38385,0.21821,0.66921,0.15076,0.11962,0.30439,0.08030,0.07478,0.16791,0.07551,0.08077
"CondensedTextWithRankSupport<i64>",4,134217728,1.502,1,47.39571,25.81570,10.73764,16.00850,8.64432,3.58584,8.02810,4.28488,1.80180,4.09048,2.03187,0.96584,1.20978,0.63110,0.48227,0.50730,0.27976,0.25246,0.27711,0.16852,0.15492,0.16376,0.14987,0.14444
"CondensedTextWithRankSupport<i64>",4,134217728,1.502,0,44.61873,15.70217,6.83750,15.06083,5.16267,2.28514,7.51371,2.57338,1.15049,3.77159,1.14725,0.52751,1.11009,0.32864,0.25813,0.47203,0.14399,0.13584,0.23115,0.07918,0.08353,0.13479,0.07295,0.08753
"CondensedTextWithRankSupport<i64, Block512>",4,134217728,1.064,1,57.95008,26.56076,12.76061,19.29241,8.87722,4.27247,9.67889,4.39229,2.13449,4.86020,2.08129,1.06064,1.58413,0.68888,0.52991,0.67162,0.33005,0.28458,0.35801,0.19563,0.18105,0.20520,0.18114,0.18780
"CondensedTextWithRankSupport<i64, Block512>",4,134217728,1.064,0,55.54457,15.85041,11.91839,18.50433,5.36399,3.98086,9.39511,2.66390,1.99690,4.75947,1.24297,0.99177,1.53685,0.45636,0.49682,0.65165,0.22996,0.26136,0.36575,0.13867,0.16549,0.19435,0.11194,0.14593
"Ranker<QuadBlock64, ShiftSB, SimdCount11B>",4,134217728,2.000,1,72.61266,11.20883,3.89313,24.36413,3.72278,1.39977,12.37803,1.90397,0.70004,6.22695,0.82079,0.29704,1.70314,0.25318,0.12674,0.63288,0.10243,0.06870,0.29625,0.05757,0.04524,0.15490,0.05632,0.04213
"Ranker<QuadBlock64, ShiftSB, SimdCount11B>",4,134217728,2.000,0,61.92698,14.34082,4.23555,20.91801,4.83310,1.47792,10.50541,2.40682,0.73889,5.38669,1.09490,0.33294,1.28532,0.30969,0.15151,0.49280,0.11995,0.07415,0.23033,0.06476,0.04635,0.12621,0.05745,0.04479
"Ranker<QuadBlock24_8, ShiftSB, SimdCount11B>",4,134217728,1.333,1,53.30385,10.62502,4.62110,17.84968,3.48870,1.52863,9.10022,1.76450,0.76247,4.54709,0.70717,0.35177,1.49055,0.25494,0.17303,0.62305,0.10872,0.09573,0.30192,0.06521,0.06040,0.16094,0.06764,0.06043
"Ranker<QuadBlock24_8, ShiftSB, SimdCount11B>",4,134217728,1.333,0,43.33599,12.43109,4.71636,14.53304,4.11792,1.61303,7.30846,2.07335,0.81103,3.64172,0.86028,0.37988,1.13080,0.28239,0.18520,0.47128,0.12518,0.09787,0.23126,0.07352,0.06247,0.13033,0.06902,0.05912
"Ranker<QuadBlock16, ShiftSB, NoCount>",4,134217728,1.144,1,48.86950,11.45751,4.67394,16.61396,3.86320,1.61362,8.28207,1.93841,0.79839,4.11312,0.75302,0.37589,1.44526,0.27568,0.18136,0.62734,0.13369,0.10456,0.30831,0.08138,0.06836,0.16590,0.08300,0.06992
"Ranker<QuadBlock16, ShiftSB, NoCount>",4,134217728,1.144,0,39.43955,12.83793,5.37297,13.42479,4.12850,1.81315,6.79388,2.08073,0.91438,3.31573,0.84789,0.43928,1.10785,0.30766,0.21159,0.48541,0.15057,0.11358,0.24244,0.09009,0.07054,0.14106,0.08386,0.07182
"RSNarrow",2,536870912,1.250,0,76.53537,15.51018,5.37664,25.68947,5.21194,1.84122,12.81703,2.60350,0.92350,6.49673,1.21775,0.35574,1.53874,0.43680,0.16877,0.56096,0.17164,0.08186,0.24711,0.06957,0.04925,0.13195,0.06067,0.04790
"RSWide",2,536870912,1.031,0,73.36177,17.06720,5.90718,24.57365,5.68059,2.00765,12.30144,2.88309,1.01138,6.22547,1.33767,0.45046,2.69357,0.43599,0.21738,0.60640,0.16995,0.11574,0.28352,0.08947,0.07148,0.15438,0.07737,0.06549
"CondensedTextWithRankSupport<i64>",2,536870912,1.502,0,85.87945,17.65448,7.60443,28.06678,6.03976,2.54493,14.60667,3.03587,1.28268,7.38294,1.47593,0.55646,2.18091,0.62064,0.27288,0.81362,0.29417,0.13897,0.36968,0.14383,0.08570,0.18810,0.11145,0.08070
"CondensedTextWithRankSupport<i64, Block512>",2,536870912,1.064,0,75.98395,17.60335,7.09426,25.47213,6.02693,2.37276,12.88375,3.01171,1.20197,6.49273,1.42541,0.54963,1.67726,0.48068,0.26700,0.61930,0.18603,0.14770,0.28707,0.09388,0.09134,0.16401,0.08111,0.09704
"RankSelect101111",2,536870912,1.031,0,66.69746,20.32653,12.86273,22.74138,6.78869,4.27880,11.36242,3.46338,2.15428,5.74608,1.62073,0.98433,1.32680,0.57085,0.43493,0.50623,0.23947,0.21377,0.26052,0.12769,0.12568,0.14912,0.09529,0.10167
"Rank9",2,536870912,1.250,0,74.81846,13.22115,5.73826,25.62097,4.56758,1.95249,12.93530,2.27272,1.01035,6.52185,1.09328,0.42456,1.73537,0.45492,0.19409,0.63517,0.19568,0.09546,0.28676,0.09602,0.05938,0.14732,0.07708,0.05660
"RankSmall<2, 9>",2,536870912,1.188,0,73.12421,14.24575,5.43984,25.19170,4.77470,1.84885,12.64815,2.42116,0.93727,6.33682,1.14263,0.39631,2.94494,0.44715,0.18688,0.56965,0.17865,0.09114,0.26092,0.08790,0.05654,0.13676,0.06980,0.05342
"RankSmall<1, 9>",2,536870912,1.125,0,72.04869,17.68956,6.59935,24.19359,5.95074,2.21544,12.06841,2.98214,1.12221,6.11723,1.41194,0.51992,1.46338,0.50689,0.25306,0.53261,0.20221,0.13114,0.24888,0.10603,0.08375,0.14158,0.07912,0.06226
"RankSmall<1, 10>",2,536870912,1.063,0,76.21699,21.76702,12.14230,25.63468,7.28925,4.04763,12.89268,3.65150,1.86687,6.50092,1.70113,0.89657,1.43910,0.56083,0.39717,0.51856,0.22591,0.19579,0.25567,0.12633,0.12149,0.14927,0.09304,0.09036
"RankSmall<1, 11>",2,536870912,1.031,0,75.35998,24.98889,13.85766,24.94969,8.30136,4.60119,12.68609,4.19449,2.29956,6.39347,1.98100,1.04410,1.48165,0.63657,0.46217,0.52952,0.26532,0.22859,0.27048,0.14914,0.14141,0.15905,0.11109,0.10763
"RankSmall<3, 13>",2,536870912,1.016,0,45.46023,26.36046,22.59688,15.30862,9.22591,7.52645,7.71125,4.63577,3.55097,3.75813,2.34254,1.76612,1.38843,0.79386,0.67066,0.55005,0.33848,0.31082,0.29155,0.20397,0.18364,0.18220,0.15503,0.15674
"Ranker<BinaryBlock64x2>",2,536870912,1.333,0,82.85447,13.23352,4.68623,28.55501,4.44288,1.56156,14.36068,2.22256,0.83091,7.22937,1.04063,0.36654,2.06170,0.41789,0.17920,0.69127,0.16043,0.08783,0.30050,0.07845,0.05336,0.15001,0.06183,0.04586
"Ranker<BinaryBlock32x2>",2,536870912,1.143,0,74.40487,15.11484,4.84291,25.44070,5.04452,1.61171,12.76225,2.53506,0.82208,6.57599,1.17528,0.37193,1.76520,0.43267,0.17627,0.65141,0.16864,0.08730,0.28934,0.08246,0.05405,0.14788,0.06681,0.04734
"Ranker<BinaryBlock16x2>",2,536870912,1.067,0,69.49292,12.72623,4.85930,23.60705,4.29733,1.62309,12.32203,2.19202,0.82512,6.23727,0.98346,0.35708,1.63771,0.33919,0.17045,0.60167,0.13191,0.08463,0.27359,0.06590,0.05276,0.14239,0.05855,0.05091
"Ranker<BinaryBlock16>",2,536870912,1.033,0,68.39135,13.50517,4.86056,23.69305,4.54535,1.71064,11.97899,2.32632,0.86462,6.07859,1.03416,0.36618,1.60209,0.32092,0.17546,0.59834,0.12956,0.09236,0.27770,0.06687,0.05653,0.14847,0.06030,0.05728
"Ranker<BinaryBlock16Spider>",2,536870912,1.033,0,64.61125,20.93315,10.50816,21.89225,7.07167,3.51011,10.97117,3.55731,1.75860,5.60528,1.67222,0.88286,1.41949,0.62294,0.44411,0.52809,0.26655,0.22933,0.26181,0.14866,0.13960,0.14879,0.10372,0.10045
