name,bytes,build,threads,mode,time,reads_per_sec,mapped,matches
"genedex::FmIndex<i64, CondensedTextWithRankSupport<i64, Block256>>",1683717170,111.27951343,12,Sequential,0.571589694,1749506.7012177443,148339,4280960
"genedex::FmIndex<i64, CondensedTextWithRankSupport<i64, Block512>>",1257525068,112.940086539,1,Batch,5.263074379,190003.01496594146,148339,4280960
"genedex::FmIndex<i64, CondensedTextWithRankSupport<i64, Block512>>",1257525068,112.940086539,1,Sequential,5.040456472,198394.72983350864,148339,4280960
"genedex::FmIndex<i64, CondensedTextWithRankSupport<i64, Block512>>",1257525068,112.940086539,6,Batch,1.098803787,910080.5911219525,148339,4280960
"genedex::FmIndex<i64, CondensedTextWithRankSupport<i64, Block512>>",1257525068,112.940086539,6,Sequential,1.128185548,886379.0196326819,148339,4280960
"genedex::FmIndex<i64, CondensedTextWithRankSupport<i64, Block512>>",1257525068,112.940086539,12,Batch,0.832896525,1200629.3338779388,148339,4280960
"genedex::FmIndex<i64, CondensedTextWithRankSupport<i64, Block512>>",1257525068,112.940086539,12,Sequential,0.710149527,1408154.1449791037,148339,4280960
"AWRY",1961533441,872.106964956,1,Sequential,8.556249651,116873.63515429058,148339,4280960
"AWRY",1961533441,872.106964956,6,Sequential,1.591654047,628277.2326592149,148339,4280960
"AWRY",1961533441,872.106964956,12,Sequential,0.97005721,1030867.0351514629,148339,4280960
